instant_day,dteday,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,instant_hour,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,is_peak_hour,price,net_change
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,128,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,0,17.91095874884515,-17.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,129,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,0,5.104281957967861,3.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,130,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62,0,12.661209538663487,-8.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,131,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,1,11.261165047231685,24.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,132,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,1,8.331617157060954,86.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,133,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,1,6.797980510005242,-9.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,134,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,0,10.064227571054419,-51.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,135,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,0,19.143645558687787,-43.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,136,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,0,9.848043980311328,-21.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,137,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,0,12.781859326150492,4.0
6,2011-01-06,1,0,1,0,4,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,138,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,0,15.545284383427667,-29.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,139,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,0,10.45444403568941,
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,140,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,0,19.57673124081441,-10.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,141,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,0,19.436709424131667,-6.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,142,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,0,8.776734437380462,0.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,143,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.0,0,5,5,0,12.458727588385782,4.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,144,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.0,8,26,34,0,9.513174647251544,29.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,145,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,0,9.272607415662014,50.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,146,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,0,5.553304210317992,126.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,147,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,0,14.143465009698453,-76.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,148,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,0,12.540185348432923,-71.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,149,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,0,5.77218126874984,4.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,150,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,0,9.179696963549171,-8.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,151,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,0,18.623988289499806,14.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,152,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,0,8.593428360004586,-23.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,153,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,0,7.173423081368346,22.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,154,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,1,12.341791404163445,15.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,155,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.0,9,178,187,1,19.784756811659012,100.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,156,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,1,8.630829072672507,-64.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,157,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,0,15.082033211088179,-28.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,158,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,0,16.424294229930762,-44.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,159,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,0,8.564563159885996,-12.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,160,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,0,15.923245229177894,-3.0
7,2011-01-07,1,0,1,0,5,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,161,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,0,10.516746990788798,-21.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,162,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,0,14.484587458903691,
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,163,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,0,14.50294566141342,-9.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,164,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.0,3,13,16,0,13.036620261121378,0.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,165,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,0,6.354346550816125,-9.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,166,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,0,17.52953743383857,-6.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,167,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,0,9.811700974576038,4.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,168,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,0,7.797777655997813,-3.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,169,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,0,5.611627123321458,7.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,170,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,0,13.863394147823627,6.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,171,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,0,15.163465427634236,5.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,172,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,0,5.248817433917842,41.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,173,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,0,12.681395874489215,1.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,174,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,0,8.39743662796907,36.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,175,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,0,14.677591856141747,4.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,176,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.194,12,83,95,0,7.6154964350748715,-7.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,177,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,0,15.364066071536989,-21.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,178,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,1,10.801030194508062,2.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,179,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.194,5,64,69,1,19.050949831051017,-7.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,180,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,1,7.062814162189898,-14.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,181,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,0,10.115995265753877,-25.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,182,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,0,6.702102818608836,-2.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,183,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,0,18.87040427417844,9.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,184,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,0,18.160090300714714,-3.0
8,2011-01-08,1,0,1,0,6,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,185,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,0,8.869124415727335,-12.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,186,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,0,14.899760690512686,
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,187,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,0,17.258333003018237,-13.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,188,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,0,13.328012173991935,-1.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,189,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,0,12.944758675340097,-7.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,190,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,0,8.627784363506775,-3.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,191,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,0,6.3965415170884885,0.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,192,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,0,18.4582363692999,0.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,193,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,0,18.506270857449955,5.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,194,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,0,14.496521859099019,4.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,195,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.194,0,19,19,0,10.08544686573051,9.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,196,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,0,10.238143619189913,30.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,197,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.194,2,47,49,0,15.889335183053591,0.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,198,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,0,18.456653899288657,34.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,199,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,0,18.30629636397676,-8.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,200,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,0,16.698133187864357,-3.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,201,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,0,14.630474692314316,10.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,202,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,1,6.262099474925733,10.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,203,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,1,7.424430711419206,-30.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,204,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,1,18.478312827906187,-14.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,205,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,0,14.09643589489385,-7.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,206,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,0,5.137955774249445,-3.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,207,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,0,6.5220731429904815,-18.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,208,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,0,14.952526536620837,-5.0
9,2011-01-09,1,0,1,0,0,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,209,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,0,5.07592375769328,-9.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,210,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,0,7.4121207712624795,
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,211,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,0,13.231006840498791,-4.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,212,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,0,15.378427965390399,2.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,213,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,0,14.779418892539008,-2.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,214,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,0,8.364039641908397,2.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,215,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,0,15.682688320213037,0.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,216,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,0,8.558736312452002,28.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,217,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,0,9.880995472389015,46.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,218,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,0,16.197371076770363,111.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,219,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,0,14.74449348570822,-94.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,220,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,0,17.73835115741267,-63.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,221,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,0,14.86419338450515,-1.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,222,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,0,13.524629050032074,22.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,223,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,0,6.405121517421387,2.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,224,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,0,10.515737045891504,-7.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,225,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,0,8.978035515225882,-2.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,226,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,1,8.659844650686253,29.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,227,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,1,19.595158321286682,104.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,228,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,1,10.896465870001407,-23.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,229,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,0,18.3806983276567,-60.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,230,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,0,14.467079389958943,-21.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,231,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,0,16.922169553124725,-36.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,232,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,0,12.539556396577881,-14.0
10,2011-01-10,1,0,1,0,1,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,233,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,0,13.653558269395386,-6.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,234,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,0,12.38776540728296,
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,235,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,0,7.928644816970667,-9.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,236,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,0,15.83678172892258,0.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,237,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,0,9.211585436612836,3.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,238,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,0,5.364739496471808,21.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,239,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,0,14.682084438607518,72.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,240,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,0,7.656660191105734,118.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,241,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,0,19.106878765293715,-87.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,242,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,0,19.308928655038812,-76.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,243,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,0,18.72296585330673,-19.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,244,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,0,10.552380503831666,22.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,245,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,0,5.231849247933011,-5.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,246,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,0,18.92477843881588,11.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,247,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,0,11.422762224759715,-16.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,248,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,1,19.499822285655043,29.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,249,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,1,19.454299656338794,60.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,250,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,1,17.7951418320104,-41.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,251,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,0,9.416733381043786,-44.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,252,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,0,10.776465929028879,-19.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,253,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,0,17.767050072752852,-12.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,254,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,0,9.753830077344166,9.0
11,2011-01-11,1,0,1,0,2,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,255,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,0,7.542391200291387,-10.0
12,2011-01-12,1,0,1,0,3,1,1,0.172727,0.160473,0.599545,0.304627,25,1137,1162,256,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,0,13.352018936875252,
